,original_review,original_reply,rating,gpt_review,gpt_reply,sentiment,score
758,배달도 빠르고 맛있어요 처음 주문해본거 같은데 치킨이 다른집보다 바삭하고 맛있어요 감튀도 맛있었고 케찹도 많이 주셔서 감사해요 맛있게 잘먹었습니다,청년치킨 삼전점을 찾아주셔서 너무 감사드려요! 다음에는 더욱 더 맛나게 준비해서 기분 좋은 치킨타임으로 맞이하시게 해드릴게요 ! 치킨이 생각나시면 청년치킨 삼전점에서 flex 하시죠~ 청년치킨은 사랑입니다~ ,5,맛있다는 리뷰를 보고 기대했는데 실망했어요. 다른 가게에서 시켜야겠어요.,실망을 드린 것 같아 죄송합니다. 더 나은 선택을 하도록 노력하겠습니다.,부정,0.9268375039100647
759,치킨은 한번 여기서 시켜 본 이후로 여기만 시킴. 양념치킨최고 , 저희 청년치킨의 총알배송을 맛보셧군요! 앞으로도 빠른 속도와 따뜻한 상품으로 고객님의 치킨타임에 행복을 더해드리도록 하겠습니다.! 청년치킨은 사랑입니다~ ,5,너무 기름지고 느끼해서 먹기 힘들었어요. 다른 가게에서 시켜야겠어요.,지속적인 기름지고 느끼함을 개선하도록 노력하겠습니다. 다른 가게를 찾으셔도 좋습니다.,부정,0.913735568523407
760,. 청년치킴은 언제나 핵맛탱 오늘도 믿고 주문하고 믿고 먹어씁니다 ,고객님 맛있게 드셨나여! 그맛을 앞으로 쭉~청년치킨에서 드실수있도록 더욱 더 맛있게 준비하는 청년치킨이 되겠습니다! 리뷰이벤트도 항시 진행하오니 언제든 참여하시면 감튀 or 3종소스까지 취향에 맞춰 드시면 됩니당~ 앞으로도 언제나 청년 삼전점에서 flex하게 가시죠~ ,5,김치찌개는 별로였어요. 약간 김치국 느낌이 나서 실망했어요. 고기도 별로였고.,죄송합니다. 김치찌개의 맛이 맞지 않았다니 정말 안타깝네요. 고기와 김치의 비주얼과 맛을 더욱 개선해보도록 하겠습니다.,부정,0.9088118672370911
761,항상 맛나게 잘먹고있어요 가성비도 맛도 최고입니당 감튀도 맛나요 양이 너무 마나서 치킨이랑 먹긴 좀 무리 작은사이즈가 있음 좋겠어용 ,청년치킨 삼전점을 찾아주셔서 너무 감사드려요! 다음에는 더욱 더 맛나게 준비해서 기분 좋은 치킨타임으로 맞이하시게 해드릴게요 ! 치킨이 생각나시면 청년치킨 삼전점에서 flex 하시죠~ 청년치킨은 사랑입니다~ ,5,양이 너무 많아서 배터질뻔했어요. 서비스도 별로였어요.,양이 과도하게 많아 배터질 뻔하셨다니 죄송합니다. 다음 주문 시에는 양을 조금 줄여서 보내드리도록 하겠습니다. 서비스도 더 개선해보도록 하겠습니다.,부정,0.8205140233039856
762,너무 맛있게 잘먹었습니다 수고하세요,청년치킨 삼전점을 찾아주셔서 너무 감사드려요! 다음에는 더욱 더 맛나게 준비해서 기분 좋은 치킨타임으로 맞이하시게 해드릴게요 ! 치킨이 생각나시면 청년치킨 삼전점에서 flex 하시죠~ 청년치킨은 사랑입니다~ ,5,맛이 너무 싱겁고 짜서 먹기 힘들었어요. 배달도 늦게왔고요.,맛이 싱겁고 짜서 먹기 힘들었다니 죄송합니다. 더 맛있게 조리할 수 있도록 조치하도록 하겠습니다. 또한 배달 시간을 줄일 수 있도록 노력하겠습니다.,부정,0.9309282898902893
763,너무 맛있어요 양도 많구요, 좋은 리뷰 감사 드립니다. 저희 청년치킨 삼전점은 리뷰평점이나 표면적으로만 좋은 집이아닌 드셧던분들이 믿고 다시 드시고싶은 집이 되자!라는 마음으로 모두가 항상 영업하고 있습니다. 혹여나 아쉬우셨거나 누락 제품 이상시 매장으로 전화 주시면 즉각 조치 해드릴게요~ 앞으로도 저희 청년 치킨 삼전점 많은 사랑 부탁드립니다. ,5,음식이 너무 덜 익어서 먹을 수가 없었어요. 가격도 비싸고 실망했습니다.,음식이 덜 익어서 많이 실망하셨다니 정말 죄송합니다. 다음번에는 음식의 익힘 정도를 향상시킬 수 있도록 더욱 신경 써보도록 하겠습니다. 가격과 맛에 대해서도 반영해보도록 하겠습니다.,부정,0.9469391107559204
764,너무너뮤 맛있었어요!,고객님 맛있게 드셨나여! 그맛을 앞으로 쭉~청년치킨에서 드실수있도록 더욱 더 맛있게 준비하는 청년치킨이 되겠습니다! 리뷰이벤트도 항시 진행하오니 언제든 참여하시면 감튀 or 3종소스까지 취향에 맞춰 드시면 됩니당~ 앞으로도 언제나 청년 삼전점에서 flex하게 가시죠~ ,5,주문한 음식과는 완전히 다른 것이 왔어요. 정말 실망이었습니다.,주문하신 음식과는 완전히 다른 음식이 와서 정말 죄송합니다. 이런 일이 다시 발생하지 않도록 점검하고 개선하도록 하겠습니다.,부정,0.9348576068878174
765,맛있습니다 배달도 빠르고,청년치킨 삼전점을 찾아주셔서 너무 감사드려요! 다음에는 더욱 더 맛나게 준비해서 기분 좋은 치킨타임으로 맞이하시게 해드릴게요 ! 치킨이 생각나시면 청년치킨 삼전점에서 flex 하시죠~ 청년치킨은 사랑입니다~ ,5,맛이 너무 짜서 못 먹을 정도였어요. 배달이 늦어져서 어쩔 수 없이 먹었지만 맛이 없었습니다.,맛이 너무 짜서 못 드셨다니 정말 죄송합니다. 다음에도 이런 일이 발생하지 않도록 더 신중하게 조리하도록 하겠습니다. 배달 시간도 너무 지연되어 죄송합니다.,부정,0.9421640038490295
766,맛있게 잘먹었습니다. 청양마요도 질리지않고 후라이드도 담백하고 맛좋고 가성비도 좋고 최고에요, 좋은 리뷰 감사드립니다. 저희 청년으로 말씀드리자묜 아직 안드셔보신 분들은 계시지만 한번만 드신분들은 없다는거죠~ 앞으로도 저희 청년치킨과 고객님의 연이 쭈욱~함께 이어 나갔으면 좋겠습니닭! D 이승철의 노래로 염원을 담아보아yo NEVER ENDING STORY,5,음식이 너무 더러웠어요. 소스가 흘려져서 먹을 수가 없었습니다. 맛도 별로였어요.,음식이 더러워서 정말 불쾌하셨을 것 같습니다. 이런 사소한 부분도 더 신경 쓰도록 하겠습니다. 맛에 대해서도 더욱 개선해보도록 노력하겠습니다.,부정,0.9357389807701111
767,너무 맛있게 잘먹었습니다,좋은 리뷰 감사드립니다. 가성비도 좋고 맛도 좋은 청년치킨입니다~ 맛있게 드시면 0칼로리래용~ 앞으로도 맛있게 준비해서 살안찌는 치킨으로 보답드릴게용~ 항상 한결같은 맛과 퀄로 준비하겠습니닭! 청년치킨은 사랑입니다~ ,5,양념이 많이 떨어져 있어서 간이 맞지 않았어요. 맛도 그렇게 좋지 않았습니다.,양념이 부족해서 간이 맞지 않았다니 정말 죄송합니다. 앞으로는 더 맛있게 조리할 수 있도록 더 신경 써보도록 하겠습니다. 다시 주문해주시기를 부탁드립니다.,부정,0.929935097694397
768,두번째로 시켜먹고 이번엔 핫간장으로 먹었는데 진짜 너무 맛있습니다~ 밥이랑 같이 먹는데 딱이에요!, 좋은 리뷰 감사드립니다. 가성비도 좋고 맛도 좋은 청년치킨입니다~ 맛있게 드시면 0칼로리래용~ 앞으로도 맛있게 준비해서 살안찌는 치킨으로 보답드릴게용~ 항상 한결같은 맛과 퀄로 준비하겠습니닭! 청년치킨은 사랑입니다~ ,5,맛이 너무 짠 편이었어요. 음식이 다소 달라서 맛에 실망했습니다.,맛이 너무 짠 편이었고 음식이 달랐다니 정말 죄송합니다. 이런 사소한 실수를 다시 발생하지 않도록 더욱 신경 쓰도록 하겠습니다. 맛에 대한 피드백도 반영해보도록 하겠습니다.,부정,0.9318112134933472
769,너무 맛있어요~ 번창하세요~ 담에 또주문할게요, 좋은 리뷰 감사드립니다. 가성비도 좋고 맛도 좋은 청년치킨입니다~ 맛있게 드시면 0칼로리래용~ 앞으로도 맛있게 준비해서 살안찌는 치킨으로 보답드릴게용~ 항상 한결같은 맛과 퀄로 준비하겠습니닭! 청년치킨은 사랑입니다~ ,5,"배달이 매우 늦었고, 음식이 시간이 지나 이었을지라도 따뜻하지 않았어요. 맛도 그리 좋지 않았습니다.",배달이 매우 늦었고 음식이 따뜻하지 않았다니 정말 죄송합니다. 이런 불편을 다시는 겪지 않도록 노력하도록 하겠습니다. 맛과 서비스의 질을 더욱 향상시키도록 하겠습니다.,부정,0.938788652420044
770,간짜장 짬뽕 맛집입니다! 저희 애들은 군만두 참 좋아하는데 같이 주셔서 감사합니다 배송 오류 생긴것도 바로바로 친절하게 잡아주셔서 맛있게 먹었습니다,"고객님 양해해주셔서 정말 감사했습니다! 다음에도 고객님의 즐거운 순간을 함께할 수 있기를 바라며, 기다리고 있겠습니다 더욱 발전된 맛과 서비스로 나아가는 모습을 제공하는 것을 약속할게요 더 열심히 해서 다음에도 꼭! 5점을 노려 보겠습니다 ",5,간짜장 짬뽕은 별로였어요. 맛이 별로 나지 않아서 실망했어요. 면도 맛이 없고.,죄송합니다. 간짜장 짬뽕의 맛이 맞지 않아 실망하셨다니 저도 매우 아쉽습니다. 맛있는 음식을 제공하기 위해 더욱 노력하겠습니다.,부정,0.9018396735191345
771,배달 겁나 빠르네요 급하게 먹다 사진을 제대로 못찍었네요 짬뽕 재료 엄청 풍성합니다 강추,"안녕하세요 이렇게 뵙게 되어 너무 반갑습니다~! 저희 매장 믿고 찾아주셔서 너무 감사드립니다! 무엇보다 고객님들께서 맛있는 메뉴를 빠르게 드셨으면 하는 마음이 가득한데, 그렇게 되어 너무 다행이고 행복합니다 제가 받은 이 행복들만큼, 고객님들의 하루에도 행복이 가득하시길 진심으로 바라고 있겠습니다! ",5,군만두는 너무 싱겁고 맛이 없어서 별로였어요. 아쉬웠어요.,군만두가 싱겁고 맛이 없어서 아쉬우셨다니 정말 죄송합니다. 개선을 위해 노력하도록 하겠습니다.,부정,0.8800842761993408
772,모든 메뉴가 다 맛있습니다 좋은 재료 쓰시는게 확실히 티가 나네요 맛있게 잘 먹었습니다!,"이렇게 저희를 선택해 주셔서 감사합니다~ ~ 맛있다고 하실 만큼 기쁨을 나눠드릴 수 있어서 너무 좋아요 단순히 메뉴가 아닌 고객님의 행복과 감동을 책임질 수 있는 매장이 되겠습니다 항상 건강 잘 챙기시고, 기분 좋은 일들만 가득하시길 바라요! ",5,배달이 매우 느려서 짜증났어요. 음식도 따뜻하지 않았어요.,배달이 느려서 불편을 드려 죄송합니다. 따뜻한 음식을 제공할 수 있도록 노력하겠습니다.,부정,0.9118899703025818
773,사장님 진짜 쿨하시네요! 요청사항 들어주셔서감사합니당 맛있게 잘먹었습니다 ,저희 매장을 찾아주셔서 진심으로 감사드립니다! 저희 매장이 여기까지 올 수 있었던 것은 이렇게 칭찬을 먹고 자랐기 때문이에요 이렇게 주시는 말씀이 얼마나 큰 힘이 되는지 몰라요 앞으로도 더 발전하는 매장이 되겠습니다 다시 주문 주셔도 방심하지 않고 지금과 같은 자세로 대기하고 있을게요~그때까지 건강하시길 바라요!,5,맛있게 먹은줄 알았는데 음식이 생각보다 별로였어요. 실망스러웠어요.,음식이 기대에 못 미쳐 실망스러우셨다니 저도 매우 유감입니다. 더 좋은 음식을 제공할 수 있도록 노력하겠습니다.,부정,0.9160122871398926
774,양도 많고 맛도 너무 맛있습니다,"항상 푸짐하게 드리고 싶어 신경 많이 쓰고 있답니다 음식은 역시 맛이 가장 기본인데, 그 기본을 칭찬해 주셔서 감동입니다 아직도 레시피 공부하고, 연습하고 있거든요 사실.더욱 잘 해서 계속 마음속에 남아 있고 싶습니다 저희 메뉴에 중독되시는 그날까지 최선을 다하도록 하겠습니다! ",5,주문한 음식이 맛이 없어서 실망했어요. 김치찌개는 진짜 별로였어요.,맛이 없어서 실망하셨다니 정말 죄송합니다. 개선할 점들을 참고하여 더욱 좋은 음식을 제공하도록 하겠습니다.,부정,0.9205082058906555
775,맛있는 음식 빠른 배달 감사합니다,"소중한 리뷰 남겨 주셔서 감사합니다 배달은 빠르게 받으셨을까요!? 아무래도 속도가 생명이다 보니, 최소한 매장에서 만큼은 빠르게 나갈 수 있도록 늘 신속하고 꼼꼼하게 신경 쓰고 있습니다! 항상 건강하시고, 좋은 날만 계속되길 바랍니다 ",5,음식의 퀄리티가 별로였어요. 기대하지 말고 시켜보세요.,음식의 퀄리티가 별로였다니 정말 죄송합니다. 지금보다 더 나은 음식을 제공할 수 있도록 하겠습니다.,부정,0.913420557975769
776,가게에서 일하다가 너무 땡겨서 시켰는데 한입 먹자마자 남겨요! 존맛탱 요즘 짜장면 시키는 곳 마다 렌지빵 돌리는 짜장면이라 실망헸었는데 여기는 역시 찐이네요 예전에 결혼하기 전에 송파살 때 자주먹던 곳인데 가게오픈하고 송파 다시와서 오랜만에 와서 먹으니 여전히 맛나용! 너무 그리웠습니다. 이 짜장면 맛 더운데 맛있게 만들어주셔서 감사합니당. 다음에 또 오께요! ,"더운 데 주문해주셔서 저희야 말로 감사하죠! 저희는 실망 시켜드리지 않습니다. 리뷰 읽고 어릴 때 칭찬받고 기분 좋았던 것처럼 마냥 행복해지더라고요 이 정도 칭찬이면 곰도 춤출 수 있게 할 거 같아요 다시 한번 감사드리며, 오늘도 좋은 하루 보내세요~!",5,음식이 너무 짜서 맛이 없었어요. 좀 더 신경써야 할 것 같아요.,음식이 짜서 맛이 없었다니 정말 죄송합니다. 더 신경 써서 맛있는 음식을 제공하도록 하겠습니다.,부정,0.922839879989624
777,맛있습니다.최곱니다.감사합니다~ ,"최고라고 칭찬해 주셔서 너무 감사해요 고객님 매장 운영하면서 자주 듣는 말 중 하나이지만, 맛있다는 말은 아무리 들어도 질리지가 않는 거 같아요 앞으로도 저희가 정말 맛있는 메뉴 제공해 드릴게요~ 언제든 불러만 주세요! 소중한 리뷰에 제가 느낀 이 행복만큼, 고객님도 항상 행복하시길 바라요 ",5,야채들이 상태가 안 좋아서 별로였어요. 실망스러웠어요.,야채들의 상태가 좋지 않아서 실망스러우셨다니 정말 죄송합니다. 더 나은 품질의 야채를 선택하여 제공하도록 하겠습니다.,부정,0.917158305644989
778,맛있는 음식 빠른 배달 감사합니다,"리뷰로 행복한 하루를 만들어 주셔서 감사합니다 맛있는 순간을 빠르게대접해 드릴 수 있어서 다행이에요 매장에서 음식이 나갈때, 빠르게 메뉴를 받으셨을까 하고 늘 걱정한답니다. 그래도 덕분에 이렇게 좋은 소식 들어서 마음이 놓입니다 다음에 또 뵈었으면 하는 마음을 남기며, 이만 버닝 하러 가보도록 하겠습니다.총총 ",5,배달이 늦었고 음식이 맛이 없어서 실망했어요. 좀 더 신경써야 할 것 같아요.,배달이 늦고 음식이 맛이 없어서 실망하셨다니 정말 죄송합니다. 더 신경 써서 빠르고 맛있는 음식을 제공하도록 하겠습니다.,부정,0.9301201701164246
